Unnamed: 0,Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Player_Clean,Salary,Season
,200.0,AJ Griffin,19.0,ATL,SF,72.0,12.0,1401.0,12.6,0.577,0.486,0.088,2.9,9.2,6.0,7.0,1.4,0.7,7.1,17.9,1.3,0.9,2.2,0.075,-0.3,-0.5,-0.8,0.4,,griffaj01,AJ Griffin,3536160.0,2022-23
,96.0,Aaron Gordon,27.0,DEN,PF,68.0,68.0,2055.0,19.5,0.617,0.227,0.413,9.4,15.4,12.5,14.2,1.3,2.2,9.8,21.1,4.6,2.2,6.8,0.158,2.4,-0.3,2.1,2.1,,gordoaa01,Aaron Gordon,19690909.0,2022-23
,295.0,Aaron Holiday,26.0,ATL,PG,63.0,6.0,845.0,9.4,0.528,0.4,0.145,3.2,6.4,4.8,13.0,2.1,1.2,13.3,13.4,0.3,0.6,0.9,0.053,-2.9,0.9,-2.0,0.0,,holidaa01,Aaron Holiday,1968175.0,2022-23
,142.0,Aaron Nesmith,23.0,IND,SF,73.0,60.0,1816.0,10.5,0.566,0.532,0.241,3.8,13.1,8.5,7.4,1.4,1.6,10.3,16.8,0.9,1.1,2.0,0.052,-2.3,-0.7,-3.0,-0.4,,nesmiaa01,Aaron Nesmith,3804360.0,2022-23
,213.0,Aaron Wiggins,24.0,OKC,SG,70.0,14.0,1297.0,12.2,0.607,0.336,0.196,5.5,12.0,8.7,8.3,1.4,1.1,12.2,14.5,1.4,1.2,2.6,0.097,-1.5,-0.5,-2.1,0.0,,wiggiaa01,Aaron Wiggins,1563518.0,2022-23
,379.0,Admiral Schofield,25.0,ORL,PF,37.0,0.0,451.0,10.1,0.587,0.607,0.189,5.8,9.8,7.8,9.6,0.9,1.1,10.8,14.1,0.5,0.3,0.8,0.089,-2.2,-0.7,-2.9,-0.1,,schofad01,Admiral Schofield,877940.0,2022-23
,123.0,Al Horford,36.0,BOS,C,63.0,63.0,1922.0,13.8,0.631,0.678,0.044,4.2,17.7,11.1,13.2,0.8,2.7,7.0,11.9,3.6,2.7,6.3,0.157,1.6,1.7,3.3,2.5,,horfoal01,Al Horford,26500000.0,2022-23
,246.0,Alec Burks,31.0,DET,SG,51.0,8.0,1122.0,16.5,0.602,0.521,0.41,1.8,14.2,7.8,15.9,1.6,0.6,9.7,22.8,1.9,0.6,2.5,0.109,1.8,-0.5,1.2,0.9,,burksal01,Alec Burks,10012800.0,2022-23
,331.0,Aleksej Pokusevski,21.0,OKC,PF,34.0,25.0,701.0,13.4,0.522,0.418,0.141,6.8,17.8,12.2,12.4,1.4,5.7,14.0,18.3,0.0,1.0,1.0,0.066,-1.0,1.0,0.0,0.3,,pokusal01,Aleksej Pokusevski,3261480.0,2022-23
,174.0,Alex Caruso,28.0,CHI,PG,67.0,36.0,1575.0,11.5,0.588,0.528,0.255,3.1,10.9,7.1,15.4,3.0,2.8,19.5,11.1,1.0,2.6,3.6,0.109,-2.2,3.3,1.1,1.2,DPOY-11DEF1,carusal01,Alex Caruso,9030000.0,2022-23
,447.0,Alex Len,29.0,SAC,C,26.0,2.0,161.0,12.8,0.58,0.067,0.533,17.2,25.4,21.3,9.3,1.2,6.0,30.2,14.1,0.1,0.2,0.3,0.085,-4.9,0.9,-4.0,-0.1,,lenal01,Alex Len,3918600.0,2022-23
,512.0,Alize Johnson,26.0,SAS,PF,4.0,0.0,30.0,4.3,0.509,0.333,0.333,7.0,30.3,18.2,4.2,1.6,0.0,36.8,15.0,-0.1,0.0,-0.1,-99.0,-7.4,-1.7,-9.1,-0.1,,johnsal02,Alize Johnson,192293.0,2022-23
,535.0,Alondes Williams,23.0,BRK,SG,1.0,0.0,5.0,-20.9,,,,0.0,22.0,11.2,0.0,0.0,0.0,100.0,17.7,-0.1,0.0,-0.1,-517.0,-21.3,-5.2,-26.5,0.0,,willial06,Alondes Williams,254446.0,2022-23
,345.0,Amir Coffey,25.0,LAC,SF,50.0,9.0,625.0,7.0,0.498,0.276,0.434,3.1,6.4,4.7,11.2,0.5,0.7,10.8,13.5,0.1,0.3,0.4,0.033,-4.3,-0.7,-5.0,-0.5,,coffeam01,Amir Coffey,3395062.0,2022-23
,294.0,Andre Drummond,29.0,CHI,C,67.0,0.0,849.0,20.8,0.606,0.011,0.456,18.7,40.2,29.6,5.7,2.6,3.1,18.6,21.0,0.8,2.0,2.8,0.159,-1.2,0.5,-0.8,0.3,,drumman01,Andre Drummond,3200000.0,2022-23
,464.0,Andre Iguodala,39.0,GSW,PF,8.0,0.0,113.0,7.3,0.521,0.6,0.2,3.0,13.4,8.3,20.3,1.7,2.3,35.5,9.4,0.0,0.1,0.1,0.044,-4.3,1.7,-2.5,0.0,,iguodan01,Andre Iguodala,2905851.0,2022-23
,94.0,Andrew Nembhard,23.0,IND,SG,75.0,63.0,2073.0,10.0,0.528,0.408,0.096,1.9,8.8,5.3,22.4,1.6,0.5,15.8,16.1,0.4,0.8,1.2,0.029,-2.4,-0.8,-3.2,-0.6,,nembhan01,Andrew Nembhard,2244111.0,2022-23
,235.0,Andrew Wiggins,27.0,GSW,SF,37.0,37.0,1190.0,14.7,0.564,0.425,0.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,1.0,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5,,wiggian01,Andrew Wiggins,33616770.0,2022-23
,73.0,Anfernee Simons,23.0,POR,SG,62.0,62.0,2171.0,14.8,0.581,0.538,0.171,0.9,7.6,4.3,18.6,0.9,0.6,10.2,25.1,2.1,0.3,2.5,0.054,1.3,-2.5,-1.1,0.5,,simonan01,Anfernee Simons,22321429.0,2022-23
,127.0,Anthony Davis,29.0,LAL,C,56.0,54.0,1904.0,27.8,0.627,0.077,0.462,11.3,27.6,19.7,13.0,1.5,5.1,9.5,28.4,5.5,3.4,9.0,0.226,4.6,1.7,6.3,4.0,,davisan02,Anthony Davis,37980720.0,2022-23
,2.0,Anthony Edwards,21.0,MIN,SG,79.0,79.0,2842.0,17.4,0.564,0.375,0.274,1.9,15.9,9.0,19.3,2.1,1.8,13.0,29.9,0.2,3.6,3.8,0.064,1.0,0.0,1.0,2.1,AS,edwaran01,Anthony Edwards,10733400.0,2022-23
,346.0,Anthony Gill,30.0,WAS,PF,59.0,8.0,624.0,11.1,0.604,0.22,0.508,6.9,10.6,8.8,7.2,0.5,1.6,8.5,12.3,1.0,0.4,1.3,0.101,-2.4,-0.9,-3.3,-0.2,,gillan01,Anthony Gill,1836090.0,2022-23
,233.0,Anthony Lamb,25.0,GSW,SF,62.0,4.0,1195.0,10.9,0.61,0.634,0.191,5.3,14.4,9.9,10.5,1.1,1.5,13.7,13.8,1.2,1.2,2.4,0.096,-1.6,0.4,-1.1,0.3,,lamban01,Anthony Lamb,694878.0,2022-23
,136.0,Austin Reaves,24.0,LAL,SG,64.0,22.0,1843.0,14.9,0.687,0.441,0.541,2.0,9.0,5.6,15.7,0.8,0.9,14.0,16.2,4.1,1.4,5.4,0.142,0.6,0.1,0.7,1.2,6MOY-7,reaveau01,Austin Reaves,1563518.0,2022-23
,263.0,Austin Rivers,30.0,MIN,SG,52.0,10.0,1016.0,7.4,0.564,0.589,0.187,0.6,8.4,4.6,9.3,1.3,0.3,9.2,10.5,0.5,0.8,1.3,0.061,-3.3,0.5,-2.8,-0.2,,riverau01,Austin Rivers,2905851.0,2022-23
,90.0,Ayo Dosunmu,23.0,CHI,SG,80.0,51.0,2098.0,10.2,0.567,0.332,0.144,2.5,9.3,5.9,13.2,1.4,1.2,14.0,14.9,0.7,2.2,2.9,0.067,-3.0,0.6,-2.5,-0.2,,dosunay01,Ayo Dosunmu,1563518.0,2022-23
,18.0,Bam Adebayo,25.0,MIA,C,75.0,75.0,2598.0,20.1,0.592,0.011,0.361,8.0,23.6,15.5,15.9,1.7,2.4,12.7,25.2,3.6,3.8,7.4,0.137,0.8,0.8,1.5,2.3,DPOY-5ASDEF2,adebaba01,Bam Adebayo,30351780.0,2022-23
,251.0,Ben Simmons,26.0,BRK,PG,42.0,33.0,1105.0,13.4,0.559,0.009,0.243,4.2,22.2,13.4,31.3,2.4,1.9,27.2,14.3,0.5,1.7,2.2,0.097,-2.2,2.6,0.4,0.7,,simmobe01,Ben Simmons,35448672.0,2022-23
,66.0,Bennedict Mathurin,20.0,IND,SG,78.0,17.0,2222.0,13.1,0.566,0.326,0.477,4.4,11.5,7.9,7.6,1.0,0.5,11.7,24.6,1.0,0.8,1.8,0.038,-1.2,-2.5,-3.7,-1.0,ROY-46MOY-8,mathube01,Bennedict Mathurin,6586800.0,2022-23
,290.0,Bismack Biyombo,30.0,PHO,C,61.0,14.0,874.0,14.4,0.555,0.0,0.34,11.0,22.1,16.5,8.7,1.0,9.0,17.7,14.0,0.2,1.6,1.9,0.102,-3.4,2.5,-0.9,0.2,,biyombi01,Bismack Biyombo,2905851.0,2022-23
,353.0,Blake Griffin,33.0,BOS,C,41.0,16.0,569.0,13.1,0.59,0.508,0.246,9.2,20.4,14.9,14.2,1.2,1.4,13.2,12.7,1.0,0.8,1.8,0.153,-1.4,1.5,0.1,0.3,,griffbl01,Blake Griffin,2905851.0,2022-23
,341.0,Blake Wesley,19.0,SAS,SG,37.0,1.0,669.0,3.5,0.393,0.242,0.205,1.9,11.7,6.6,18.6,1.8,0.6,21.7,18.5,-1.9,0.3,-1.6,-114.0,-7.9,-1.8,-9.6,-1.3,,weslebl01,Blake Wesley,2385480.0,2022-23
,141.0,Bobby Portis,27.0,MIL,PF,70.0,22.0,1818.0,17.8,0.575,0.32,0.156,9.2,28.6,19.3,8.7,0.8,0.7,8.6,21.7,2.5,2.8,5.3,0.139,1.2,-0.6,0.7,1.2,6MOY-3,portibo01,Bobby Portis,10843350.0,2022-23
,190.0,Bol Bol,23.0,ORL,PF,70.0,33.0,1505.0,14.4,0.603,0.236,0.226,5.2,25.3,15.2,6.9,1.0,5.5,17.6,18.2,0.0,2.2,2.3,0.072,-1.8,0.9,-0.9,0.4,,bolbo01,Bol Bol,2200000.0,2022-23
,254.0,Bones Hyland,22.0,2TM,PG,56.0,1.0,1085.0,14.9,0.535,0.552,0.179,2.1,11.8,7.1,23.4,1.8,1.2,11.7,28.0,0.3,1.1,1.4,0.062,0.4,-1.2,-0.8,0.3,,hylanbo01,Bones Hyland,2201520.0,2022-23
,164.0,Bradley Beal,29.0,WAS,SG,50.0,50.0,1673.0,19.7,0.593,0.249,0.26,2.8,9.9,6.5,26.6,1.3,1.7,12.9,29.2,2.2,1.2,3.4,0.099,2.9,-1.2,1.8,1.6,,bealbr01,Bradley Beal,43279250.0,2022-23
,253.0,Brandon Clarke,26.0,MEM,PF,56.0,8.0,1090.0,20.0,0.682,0.017,0.393,9.0,21.2,15.1,9.5,1.5,3.1,11.8,17.7,2.7,1.8,4.5,0.199,0.8,1.8,2.5,1.3,,clarkbr01,Brandon Clarke,4343919.0,2022-23
,182.0,Brandon Ingram,25.0,NOP,SF,45.0,45.0,1538.0,19.2,0.582,0.196,0.326,1.7,16.4,9.1,28.1,1.0,1.2,13.4,30.8,1.8,1.7,3.5,0.108,2.2,-0.4,1.7,1.5,,ingrabr01,Brandon Ingram,31650600.0,2022-23
,528.0,Braxton Key,25.0,DET,SF,3.0,0.0,9.0,18.6,1.064,0.0,2.0,0.0,12.7,6.2,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.242,2.1,0.8,2.9,0.0,,keybr01,Braxton Key,201802.0,2022-23
,42.0,Brook Lopez,34.0,MIL,C,78.0,78.0,2373.0,18.4,0.63,0.405,0.211,7.2,15.3,11.4,6.1,0.7,6.7,9.8,19.3,4.1,3.9,8.0,0.161,0.8,1.3,2.1,2.5,DPOY-2DEF1,lopezbr01,Brook Lopez,13906976.0,2022-23
,55.0,Bruce Brown,26.0,DEN,SF,80.0,31.0,2280.0,13.3,0.571,0.343,0.206,3.3,13.0,8.3,15.7,1.9,2.0,13.2,17.8,1.7,2.6,4.3,0.09,-1.1,0.6,-0.5,0.9,,brownbr01,Bruce Brown,6479000.0,2022-23
,387.0,Bruno Fernando,24.0,2TM,C,39.0,4.0,405.0,16.6,0.571,0.036,0.446,14.5,22.8,18.6,10.8,0.7,8.1,15.7,16.3,0.5,0.4,0.9,0.109,-2.8,0.7,-2.0,0.0,,fernabr01,Bruno Fernando,2717391.0,2022-23
,316.0,Bryce McGowens,20.0,CHO,SG,46.0,7.0,787.0,7.2,0.519,0.396,0.396,2.7,10.1,6.3,9.1,0.9,0.7,15.3,15.0,-0.4,0.4,0.1,0.005,-4.6,-1.4,-6.0,-0.8,,mcgowbr01,Bryce McGowens,1461055.0,2022-23
,414.0,Bryn Forbes,29.0,MIN,SG,25.0,0.0,268.0,6.2,0.497,0.554,0.181,1.7,4.5,3.1,8.2,1.2,0.7,11.8,16.2,-0.2,0.2,0.0,0.0,-4.8,-1.5,-6.3,-0.3,,forbebr01,Bryn Forbes,2298385.0,2022-23
,473.0,Buddy Boeheim,23.0,DET,SF,10.0,0.0,90.0,0.5,0.287,0.926,0.074,2.4,5.1,3.7,5.8,1.1,0.0,0.0,13.2,-0.2,0.0,-0.2,-91.0,-7.5,-2.0,-9.5,-0.2,,boehebu01,Buddy Boeheim,508891.0,2022-23
,21.0,Buddy Hield,30.0,IND,SF,80.0,73.0,2482.0,15.4,0.614,0.652,0.124,3.0,14.9,8.9,13.3,1.8,0.9,11.3,20.8,2.7,1.6,4.4,0.085,2.5,-0.6,1.9,2.4,,hieldbu01,Buddy Hield,21177750.0,2022-23
,15.0,CJ McCollum,31.0,NOP,PG,75.0,75.0,2649.0,15.6,0.541,0.404,0.177,2.4,11.7,7.0,25.1,1.3,1.4,11.2,26.4,1.5,2.8,4.3,0.078,1.5,-0.7,0.8,1.9,,mccolcj01,CJ McCollum,33333333.0,2022-23
,388.0,Cade Cunningham,21.0,DET,PG,12.0,12.0,400.0,14.0,0.492,0.272,0.192,3.2,17.7,10.3,30.7,1.2,1.5,13.8,30.0,-0.4,0.2,-0.1,-18.0,-0.1,-0.6,-0.7,0.1,,cunnica01,Cade Cunningham,10552800.0,2022-23
,307.0,Caleb Houstan,20.0,ORL,SF,51.0,4.0,812.0,6.2,0.508,0.747,0.099,4.7,9.1,6.9,4.9,0.7,0.8,8.7,11.0,0.1,0.5,0.7,0.039,-3.1,-0.9,-4.0,-0.4,,houstca01,Caleb Houstan,2000000.0,2022-23
,93.0,Caleb Martin,27.0,MIA,SF,71.0,49.0,2077.0,11.4,0.571,0.431,0.206,4.8,15.0,9.7,8.2,1.7,1.5,11.5,14.4,1.2,2.5,3.7,0.086,-1.8,0.5,-1.2,0.4,,martica02,Caleb Martin,6479000.0,2022-23
,267.0,Cam Reddish,23.0,2TM,SF,40.0,20.0,990.0,10.6,0.561,0.462,0.24,2.0,8.1,5.0,8.1,1.9,1.3,12.0,17.1,0.3,0.7,0.9,0.046,-2.6,-0.8,-3.4,-0.4,,reddica01,Cam Reddish,5954454.0,2022-23
,278.0,Cam Thomas,21.0,BRK,SG,57.0,4.0,948.0,14.7,0.567,0.292,0.382,1.0,10.1,5.6,12.7,1.0,0.6,10.6,27.8,0.3,0.7,1.0,0.049,-0.7,-2.0,-2.7,-0.2,,thomaca02,Cam Thomas,2138160.0,2022-23
,232.0,Cameron Johnson,26.0,2TM,PF,42.0,41.0,1199.0,17.1,0.617,0.538,0.253,3.2,14.0,8.6,9.6,2.0,1.0,6.6,20.6,2.1,1.4,3.5,0.142,2.0,0.6,2.6,1.4,,johnsca02,Cameron Johnson,5887899.0,2022-23
,273.0,Cameron Payne,28.0,PHO,PG,48.0,15.0,968.0,13.2,0.512,0.408,0.141,1.3,11.0,6.1,32.6,1.7,0.7,14.4,24.8,0.0,1.0,1.1,0.053,-0.5,-0.7,-1.2,0.2,,payneca01,Cameron Payne,6000000.0,2022-23
,65.0,Caris LeVert,28.0,CLE,SG,74.0,30.0,2237.0,12.4,0.546,0.437,0.243,2.8,12.1,7.4,18.0,1.6,1.0,12.4,18.7,1.4,3.1,4.4,0.095,-1.0,0.8,-0.2,1.0,,leverca01,Caris LeVert,18796296.0,2022-23
,493.0,Carlik Jones,25.0,CHI,PG,7.0,0.0,56.0,11.1,0.54,0.4,0.533,2.1,8.0,5.1,13.9,1.7,0.0,9.7,16.2,0.0,0.1,0.1,0.078,-2.8,0.4,-2.5,0.0,,jonesca03,Carlik Jones,612162.0,2022-23
,179.0,Cedi Osman,27.0,CLE,SF,77.0,2.0,1548.0,12.0,0.579,0.589,0.204,1.9,11.5,6.7,10.6,1.1,0.7,8.3,18.2,1.4,1.9,3.3,0.103,-0.8,0.2,-0.7,0.5,,osmande01,Cedi Osman,7426088.0,2022-23
,366.0,Charles Bassey,22.0,SAS,C,35.0,2.0,508.0,18.8,0.658,0.059,0.274,15.5,26.4,20.7,13.2,1.5,5.4,21.3,15.6,0.8,0.6,1.3,0.123,-0.6,1.3,0.7,0.3,,bassech01,Charles Bassey,2674742.0,2022-23
,531.0,Chima Moneke,27.0,SAC,SF,2.0,0.0,8.0,-3.5,0.347,0.0,1.0,28.8,0.0,14.3,16.1,0.0,0.0,41.0,26.2,0.0,0.0,0.0,-288.0,-12.7,-8.0,-20.7,0.0,,monekch01,Chima Moneke,500000.0,2022-23
,335.0,Chimezie Metu,25.0,SAC,PF,66.0,0.0,689.0,17.3,0.639,0.174,0.333,7.8,24.9,16.4,8.1,1.5,2.7,11.3,17.6,1.2,0.8,2.1,0.143,-0.3,0.2,-0.1,0.3,,metuch01,Chimezie Metu,1910860.0,2022-23
,186.0,Chris Boucher,30.0,TOR,PF,76.0,0.0,1523.0,18.0,0.59,0.357,0.318,10.9,21.2,15.7,2.7,1.5,4.1,6.4,18.0,3.0,2.0,5.0,0.156,0.7,-0.8,-0.1,0.7,,bouchch01,Chris Boucher,12690000.0,2022-23
,285.0,Chris Duarte,25.0,IND,SF,46.0,12.0,897.0,8.6,0.496,0.523,0.216,2.4,11.9,7.1,9.7,1.3,0.9,10.1,19.0,-0.5,0.4,0.0,-3.0,-2.9,-1.6,-4.5,-0.6,,duartch01,Chris Duarte,3936960.0,2022-23
,130.0,Chris Paul,37.0,PHO,PG,59.0,59.0,1889.0,17.7,0.555,0.391,0.24,1.6,13.4,7.4,38.7,2.4,1.0,13.4,19.2,3.7,2.5,6.2,0.156,2.0,1.2,3.2,2.5,,paulch01,Chris Paul,28400000.0,2022-23
,537.0,Chris Silva,26.0,DAL,PF,1.0,0.0,3.0,-2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.1,0.0,0.0,0.0,-260.0,-22.5,-0.1,-22.6,0.0,,silvach01,Chris Silva,211045.0,2022-23
,240.0,Christian Braun,21.0,DEN,SG,76.0,6.0,1181.0,10.3,0.568,0.332,0.221,4.8,12.6,8.8,6.4,1.7,1.3,9.9,13.0,0.7,1.2,1.9,0.079,-2.5,0.1,-2.4,-0.1,,braunch01,Christian Braun,2808600.0,2022-23
,312.0,Christian Koloko,22.0,TOR,C,58.0,19.0,802.0,11.4,0.517,0.08,0.393,11.1,13.3,12.1,5.0,1.3,6.9,10.2,10.4,0.7,1.0,1.7,0.104,-4.3,0.8,-3.5,-0.3,,kolokch01,Christian Koloko,1500000.0,2022-23
,154.0,Christian Wood,27.0,DAL,C,67.0,17.0,1738.0,20.6,0.624,0.363,0.365,5.8,27.4,16.4,11.7,0.9,3.7,11.9,26.4,2.7,2.1,4.8,0.132,1.9,-0.3,1.7,1.6,6MOY-9,woodch01,Christian Wood,14317459.0,2022-23
,363.0,Chuma Okeke,24.0,ORL,SF,27.0,8.0,518.0,9.1,0.488,0.705,0.172,5.7,15.3,10.5,9.4,1.8,2.1,11.5,12.3,0.0,0.6,0.7,0.061,-2.4,0.8,-1.6,0.1,,okekech01,Chuma Okeke,3433320.0,2022-23
,156.0,Clint Capela,28.0,ATL,C,65.0,63.0,1730.0,22.1,0.656,0.002,0.244,16.1,29.4,22.7,4.7,1.2,3.9,8.3,15.7,4.9,2.4,7.2,0.201,2.3,-0.1,2.2,1.8,,capelca01,Clint Capela,18206896.0,2022-23
,155.0,Coby White,22.0,CHI,SG,74.0,2.0,1730.0,12.5,0.572,0.579,0.118,1.1,12.6,6.9,16.3,1.5,0.3,10.6,17.9,1.2,1.9,3.1,0.087,-1.0,0.2,-0.8,0.5,,whiteco01,Coby White,7413955.0,2022-23
,456.0,Cody Martin,27.0,CHO,SF,7.0,0.0,134.0,8.7,0.448,0.389,0.194,6.2,13.0,9.5,11.0,1.4,0.6,4.9,12.9,0.0,0.1,0.1,0.045,-3.8,-0.8,-4.6,-0.1,,martico01,Cody Martin,7000000.0,2022-23
,427.0,Cody Zeller,30.0,MIA,C,15.0,2.0,217.0,16.4,0.659,0.034,0.593,13.0,21.8,17.3,7.2,0.7,1.9,15.8,18.1,0.4,0.3,0.7,0.147,-2.0,-0.7,-2.8,0.0,,zelleco01,Cody Zeller,743922.0,2022-23
,177.0,Cole Anthony,22.0,ORL,PG,60.0,4.0,1552.0,16.0,0.57,0.338,0.279,3.4,17.6,10.5,22.9,1.2,1.9,11.7,21.5,2.1,1.7,3.7,0.116,0.7,0.5,1.3,1.3,,anthoco01,Cole Anthony,3613680.0,2022-23
,502.0,Cole Swider,23.0,LAL,SF,7.0,0.0,41.0,7.4,0.5,0.889,0.0,2.7,15.2,9.1,12.0,0.0,0.0,0.0,9.3,0.0,0.0,0.1,0.08,-2.9,-0.5,-3.4,0.0,,swideco01,Cole Swider,508891.0,2022-23
,243.0,Collin Sexton,24.0,UTA,PG,48.0,15.0,1145.0,15.9,0.616,0.261,0.425,3.5,6.3,5.0,17.9,1.1,0.4,13.3,23.4,2.0,0.5,2.5,0.105,0.1,-1.5,-1.3,0.2,,sextoco01,Collin Sexton,16700000.0,2022-23
,91.0,Corey Kispert,23.0,WAS,SF,74.0,45.0,2093.0,11.5,0.657,0.656,0.15,1.8,8.9,5.5,5.7,0.7,0.4,8.1,14.1,2.9,0.9,3.8,0.088,-0.1,-1.4,-1.5,0.2,,kispeco01,Corey Kispert,3552840.0,2022-23
,224.0,Cory Joseph,31.0,DET,PG,62.0,2.0,1227.0,12.1,0.558,0.513,0.205,1.8,7.9,4.8,25.4,1.3,0.6,12.8,15.2,1.5,0.3,1.8,0.07,-0.7,-0.8,-1.5,0.2,,josepco01,Cory Joseph,5155500.0,2022-23
,51.0,D'Angelo Russell,26.0,2TM,PG,71.0,71.0,2304.0,16.3,0.605,0.517,0.228,1.7,8.5,5.2,27.4,1.4,1.1,15.1,22.7,3.1,1.9,5.1,0.106,2.1,-0.7,1.5,2.0,,russeda01,D'Angelo Russell,31377750.0,2022-23
,283.0,Daishen Nix,20.0,HOU,PG,57.0,7.0,914.0,5.3,0.447,0.591,0.152,2.1,9.7,5.9,19.2,1.6,0.7,25.4,15.4,-1.5,0.3,-1.2,-62.0,-5.0,-1.5,-6.5,-1.0,,nixda01,Daishen Nix,1563518.0,2022-23
,412.0,Dalano Banton,23.0,TOR,PG,31.0,2.0,279.0,14.9,0.505,0.392,0.185,4.2,14.9,9.1,19.3,2.3,4.5,11.4,24.2,0.0,0.4,0.4,0.064,-1.1,0.6,-0.5,0.1,,bantoda01,Dalano Banton,1563518.0,2022-23
,428.0,Dalen Terry,20.0,CHI,SG,38.0,0.0,214.0,14.1,0.523,0.375,0.292,6.5,13.0,9.8,14.1,2.5,2.3,9.0,18.4,0.1,0.3,0.5,0.105,-1.7,1.7,0.0,0.1,,terryda01,Dalen Terry,3191400.0,2022-23
,371.0,Damian Jones,27.0,2TM,C,41.0,1.0,477.0,12.9,0.719,0.198,0.337,9.7,17.7,13.8,4.1,0.8,3.7,18.9,10.7,0.7,0.5,1.2,0.119,-2.0,0.3,-1.7,0.0,,jonesda03,Damian Jones,2298385.0,2022-23
,89.0,Damian Lillard,32.0,POR,PG,58.0,58.0,2107.0,26.7,0.645,0.547,0.464,2.4,12.8,7.6,35.0,1.2,0.8,11.7,33.8,8.2,0.8,9.0,0.205,8.3,-1.2,7.1,4.9,CPOY-10ASNBA3,lillada01,Damian Lillard,42492492.0,2022-23
,189.0,Damion Lee,30.0,PHO,SG,74.0,5.0,1506.0,10.7,0.607,0.546,0.23,2.8,14.0,8.3,8.9,1.0,0.4,13.5,16.3,1.1,1.4,2.6,0.081,-1.3,-0.4,-1.7,0.1,,leeda03,Damion Lee,2133278.0,2022-23
,170.0,Daniel Gafford,24.0,WAS,C,78.0,47.0,1604.0,19.7,0.739,0.0,0.473,11.7,18.0,15.0,7.5,1.0,5.2,15.1,15.2,4.2,1.9,6.1,0.184,0.4,0.6,1.0,1.2,,gaffoda01,Daniel Gafford,1930681.0,2022-23
,465.0,Daniel Theis,30.0,IND,C,7.0,1.0,109.0,14.2,0.497,0.25,0.273,7.1,15.2,11.2,12.2,0.9,4.7,5.7,20.1,0.0,0.1,0.1,0.046,-0.9,-0.5,-1.4,0.0,,theisda01,Daniel Theis,8694369.0,2022-23
,453.0,Danny Green,35.0,2TM,SG,11.0,0.0,138.0,10.8,0.617,0.755,0.02,2.5,9.1,5.8,6.1,2.2,2.0,16.8,18.9,0.0,0.2,0.2,0.059,-2.1,0.2,-1.9,0.0,,greenda02,Danny Green,11710528.0,2022-23
,308.0,Danuel House Jr.,29.0,PHI,SF,56.0,5.0,807.0,9.4,0.6,0.558,0.305,1.3,12.2,6.9,7.5,0.9,1.0,10.4,13.8,0.6,0.7,1.3,0.075,-2.5,-0.5,-3.0,-0.2,,houseda01,Danuel House,4105000.0,2022-23
,348.0,Darius Bazley,22.0,2TM,C,43.0,1.0,616.0,13.1,0.524,0.29,0.383,5.8,18.5,12.1,8.3,1.7,5.1,11.2,16.4,0.1,0.9,1.0,0.078,-2.0,1.0,-1.0,0.2,,bazleda01,Darius Bazley,4264628.0,2022-23
,519.0,Darius Days,23.0,HOU,SF,4.0,0.0,25.0,18.3,0.582,0.833,0.167,4.3,22.2,13.2,6.2,0.0,3.9,0.0,21.4,0.1,0.0,0.1,0.156,4.7,-1.2,3.5,0.0,,daysda01,Darius Days,508891.0,2022-23
,27.0,Darius Garland,23.0,CLE,PG,69.0,69.0,2447.0,18.8,0.587,0.365,0.284,1.3,7.6,4.5,34.1,1.7,0.3,13.5,26.9,4.5,3.0,7.6,0.148,3.2,-0.7,2.4,2.7,,garlada01,Darius Garland,8920794.0,2022-23
,424.0,David Duke Jr.,23.0,BRK,SG,23.0,0.0,228.0,8.3,0.497,0.154,0.218,5.5,8.7,7.1,13.1,2.1,0.4,17.4,20.1,-0.3,0.2,-0.1,-11.0,-6.3,-1.0,-7.3,-0.3,,dukeda01,David Duke,531283.0,2022-23
,218.0,David Roddy,21.0,MEM,PF,70.0,4.0,1258.0,8.8,0.519,0.505,0.155,4.2,12.0,8.1,6.1,1.1,1.4,11.3,16.7,-0.3,1.4,1.1,0.043,-3.2,-0.7,-3.9,-0.6,,roddyda01,David Roddy,2588640.0,2022-23
,196.0,Davion Mitchell,24.0,SAC,PG,80.0,9.0,1447.0,9.4,0.545,0.494,0.078,1.3,7.0,4.1,16.5,1.5,0.9,13.1,14.1,0.7,0.8,1.5,0.05,-2.4,-0.4,-2.8,-0.3,,mitchda01,Davion Mitchell,4833600.0,2022-23
,401.0,Davon Reed,27.0,2TM,SG,43.0,1.0,342.0,6.2,0.471,0.548,0.286,3.4,16.0,9.9,8.2,2.1,1.0,17.5,14.5,-0.4,0.4,0.1,0.008,-5.4,0.0,-5.3,-0.3,,reedda01,Davon Reed,1902133.0,2022-23
